,GraphNames,order,edges,connected,max_component,minDegree,maxDegree,mean_degree,minCut,FiedlerValue,Normalized_FiedlerValue,closeness_centr,modularity,diameter,betw_centr,transitivity,threshold,spectral_radius,eigen_centr,deg_centr,mean_eccentr,radius,mean_path_length,graph_energy,min_triangle,mean_triangle,sd_triangle,max_triangle,num_triangle,deg_assort_coef
508,mammalia-raccoon-proximity-39,13,20,1,13,1,6,3.076923077,1,0.28398322,0.135612903,0.035275577,0.32,5,0.377104377,0.482142857,0.242328739,4.126625698,0.670152458,0.243589744,4.076923077,3,2.448717949,18.37403363,0,2.076923077,2.596842264,7,27,0.086021505
509,mammalia-raccoon-proximity-4,24,100,1,24,2,16,8.333333333,2,1.352302776,0.360577069,0.025019141,0.14555,4,0.150808983,0.614345114,0.09306174,10.74555446,0.476245994,0.333333333,2.875,2,1.800724638,47.01918824,0,24.625,20.44677608,59,591,0.030605929
510,mammalia-raccoon-proximity-40,16,35,1,16,1,8,4.375,1,0.416775667,0.13889419,0.031866429,0.365714286,4,0.407195767,0.568627451,0.181582875,5.507127255,0.590990626,0.241666667,3.4375,2,2.166666667,25.33574486,0,5.4375,4.320011574,14,87,-0.071677105
511,mammalia-raccoon-proximity-41,18,47,1,18,1,9,5.222222222,1,0.595689664,0.214858201,0.029712442,0.311453146,4,0.272944659,0.584269663,0.145838068,6.856920228,0.535999321,0.222222222,3.333333333,2,2.058823529,29.24780705,0,8.666666667,7.700267375,21,156,-0.008115942
512,mammalia-raccoon-proximity-42,17,35,1,17,1,7,4.117647059,1,0.142932382,0.037900179,0.024060409,0.445306122,6,0.454340278,0.642857143,0.180791982,5.531218756,0.671596264,0.180147059,4.823529412,3,2.669117647,26.29833227,0,5.294117647,4.997057958,14,90,0.010752688
513,mammalia-raccoon-proximity-43,16,29,1,16,1,7,3.625,1,0.329478048,0.105620361,0.028182728,0.394173603,6,0.369916856,0.445544554,0.216797541,4.612598436,0.657855682,0.225,4.5625,3,2.441666667,22.82116299,0,2.8125,2.833578421,8,45,-0.297080979
514,mammalia-raccoon-proximity-44,12,31,1,12,2,7,5.166666667,2,1.251309442,0.38053759,0.057049186,0.241415193,3,0.135253837,0.583892617,0.172920902,5.782990879,0.359084953,0.166666667,2.583333333,2,1.636363636,20.50817344,1,7.25,3.957156922,13,87,-0.118556701
515,mammalia-raccoon-proximity-45,13,25,1,13,1,6,3.846153846,1,0.349726123,0.195769834,0.040640175,0.3496,5,0.264330808,0.573033708,0.213598369,4.681683683,0.510940218,0.179487179,3.923076923,3,2.141025641,20.25735191,0,3.923076923,2.871165224,8,51,0.146110057
516,mammalia-raccoon-proximity-46,12,23,1,12,1,7,3.833333333,1,0.635296764,0.206043632,0.049363402,0.369565217,3,0.402975207,0.512195122,0.226437949,4.416220883,0.438589899,0.287878788,2.75,2,1.893939394,17.5982863,0,3.5,2.110579412,6,42,-0.39447429
517,mammalia-raccoon-proximity-47,13,24,1,13,2,6,3.692307692,2,0.614955365,0.180275451,0.041456248,0.319444444,4,0.262226431,0.394736842,0.240359871,4.160428268,0.456798053,0.192307692,3.307692308,2,2.051282051,19.92535327,0,2.307692308,1.702185624,6,30,-0.296610169
518,mammalia-raccoon-proximity-48,14,23,1,14,1,6,3.285714286,1,0.426515133,0.162114522,0.03463121,0.336483932,5,0.198882314,0.421875,0.252355741,3.962659996,0.626058697,0.208791209,3.714285714,3,2.296703297,21.40696264,0,1.928571429,1.685425567,6,27,0.149273448
519,mammalia-raccoon-proximity-49,11,22,1,11,1,6,4,1,0.643351691,0.189657105,0.055711646,0.354338843,4,0.187037037,0.648648649,0.226200971,4.420847511,0.450055421,0.2,3,2,1.836363636,17.84434248,0,4.363636364,2.248231628,7,48,-0.194570136
520,mammalia-raccoon-proximity-5,22,67,1,22,3,11,6.090909091,3,0.605527505,0.144816176,0.023810897,0.290376476,4,0.121617536,0.480916031,0.139177199,7.185084974,0.552814246,0.233766234,3.409090909,2,2.051948052,42.67311044,2,8.590909091,5.901243541,23,189,0.116221034
521,mammalia-raccoon-proximity-50,16,33,1,16,1,8,4.125,1,0.419286533,0.103485007,0.031405557,0.407254362,4,0.451428571,0.568181818,0.202854076,4.929652,0.597257534,0.258333333,3.375,2,2.175,24.34148325,0,4.6875,3.477906458,9,75,-0.40625
522,mammalia-raccoon-proximity-51,15,34,1,15,2,6,4.533333333,2,0.484848687,0.120077084,0.034018716,0.380622837,5,0.210361068,0.563909774,0.200489966,4.987780784,0.432923619,0.104761905,3.866666667,3,2.161904762,25.27068586,1,5,2.645751311,9,75,0.057301294
523,mammalia-raccoon-proximity-52,16,32,1,16,1,7,4,1,0.616517316,0.213851239,0.032098446,0.316894531,4,0.194497354,0.463235294,0.191646343,5.217944604,0.520934721,0.2,3.375,2,2.158333333,23.57767469,0,3.9375,3.623419196,10,63,-0.232758621
524,mammalia-raccoon-proximity-6,22,75,1,22,2,14,6.818181818,2,1.303255415,0.227835217,0.025992055,0.314577778,4,0.214275913,0.51744186,0.127449133,7.846267596,0.537358678,0.341991342,3.090909091,2,1.878787879,43.05125158,1,12.13636364,7.239412332,32,267,-0.092615427
525,mammalia-raccoon-proximity-7,22,82,1,22,3,15,7.454545455,3,1.896795545,0.37262441,0.027692056,0.245687091,3,0.127380163,0.498387097,0.115851227,8.631760075,0.532008529,0.359307359,2.772727273,2,1.748917749,44.90435975,0,14.04545455,10.5400699,42,309,0.001531824
526,mammalia-raccoon-proximity-8,22,61,1,22,2,13,5.545454545,2,0.779215027,0.241302852,0.02425328,0.340096748,4,0.255932405,0.472303207,0.148215453,6.746934808,0.628957584,0.354978355,3.227272727,2,2.008658009,40.51418763,1,7.363636364,5.753222323,25,162,-0.048618435
527,mammalia-raccoon-proximity-9,21,60,1,21,1,12,5.714285714,1,0.742447019,0.225041303,0.024999499,0.237916667,4,0.154915072,0.547619048,0.130366794,7.670664951,0.593992993,0.314285714,3.380952381,2,2.071428571,36.43790995,0,9.857142857,9.567056571,31,207,0.119415808
528,mammalia-raccoon-proximity,24,226,1,24,7,23,18.83333333,7,6.756458993,0.756576372,0.037495477,0.005677813,2,0.017024389,0.888363292,0.050869378,19.65819196,0.151900366,0.18115942,1.958333333,1,1.18115942,52.40114871,21,156.5,51.64342628,203,3756,-0.133086192
529,mammalia-sheep-dominance,28,235,1,28,4,23,16.78571429,4,3.816172124,0.673015604,0.027266466,0.052059756,3,0.033369393,0.727788746,0.054754758,18.26325301,0.267077769,0.23015873,2.071428571,2,1.380952381,69.04871234,2,105.3214286,48.94823689,173,2949,-0.00400026
530,mammalia-spidermonkeys-contact,17,70,1,17,2,13,8.235294118,2,1.785377762,0.662841948,0.042587374,0.021122449,3,0.078096892,0.7171875,0.10047894,9.952334299,0.360190552,0.297794118,2.294117647,2,1.522058824,31.7995253,1,27,18.91758441,50,459,-0.272446503
531,mammalia-vampire-bats-foodsharing,21,72,1,21,1,14,6.857142857,1,0.836495754,0.576453681,0.02868388,0.059510031,3,0.173921053,0.658423493,0.102725678,9.734664377,0.490769409,0.357142857,2.666666667,2,1.823809524,35.17201338,0,20.28571429,18.65782103,48,426,-0.299668685
532,mammalia-voles-bhp-trapping-02,19,28,1,19,1,5,2.947368421,1,0.100924243,0.0365234,0.016968518,0.540816327,8,0.381626725,0.549295775,0.242842674,4.117892387,0.767253556,0.114035088,6.263157895,4,3.409356725,26.70414221,0,2.052631579,2.504965828,6,39,0.170008718
533,mammalia-voles-bhp-trapping-03,6,8,1,6,1,4,2.666666667,1,0.485863071,0.301557394,0.125,0.1796875,3,0.52,0.75,0.322944508,3.096507214,0.44676402,0.266666667,2.666666667,2,1.666666667,8.42678221,0,2,1.549193338,3,12,0.2
534,mammalia-voles-bhp-trapping-04,14,18,1,14,1,4,2.571428571,1,0.102528159,0.04343731,0.024258373,0.405864198,7,0.375739645,0.324324324,0.314445307,3.180203287,0.680921309,0.10989011,5.785714286,4,3.274725275,18.07333418,0,0.857142857,0.770328887,2,12,-0.338289963
535,mammalia-voles-bhp-trapping-05,35,50,1,35,1,6,2.857142857,1,0.053866879,0.019874609,0.00690865,0.6562,9,0.476184859,0.390243902,0.28101776,3.558493957,0.814771724,0.092436975,7.457142857,5,4.396638655,49.13372818,0,1.371428571,1.330318721,4,48,-0.201325601
536,mammalia-voles-bhp-trapping-06,53,85,1,53,1,7,3.20754717,1,0.039060489,0.016550444,0.003957155,0.636539792,11,0.418098822,0.428571429,0.197921661,5.052504092,0.858735683,0.072931785,8.58490566,6,5.069666183,77.52534896,0,2.150943396,2.468230653,10,114,0.193713046
537,mammalia-voles-bhp-trapping-07,15,21,1,15,1,5,2.8,1,0.104915268,0.045317527,0.023721675,0.475056689,7,0.529827316,0.4375,0.280754209,3.561834406,0.689470008,0.157142857,5.866666667,4,3.142857143,21.53007878,0,1.4,1.183215957,4,21,0.073059361
538,mammalia-voles-bhp-trapping-08,8,8,1,8,1,3,2,1,0.300371852,0.214499006,0.064016302,0.2890625,5,0.285714286,0.272727273,0.406420655,2.46050487,0.543536841,0.142857143,3.875,3,2.357142857,9.893215504,0,0.375,0.51754917,1,3,0.179487179
539,mammalia-voles-bhp-trapping-09,10,12,1,10,1,4,2.4,1,0.202175651,0.098733363,0.043971674,0.413194444,5,0.574074074,0.571428571,0.321219033,3.113140562,0.683182327,0.177777778,4.3,3,2.644444444,13.40495321,0,1.2,1.549193338,3,12,0.515151515
540,mammalia-voles-bhp-trapping-10,20,27,1,20,1,5,2.7,1,0.080979711,0.033901134,0.01564528,0.530864198,8,0.506309634,0.333333333,0.280950615,3.559344401,0.719720648,0.121052632,6.25,4,3.5,26.90055138,0,1.05,1.099042646,3,21,-0.066666667
541,mammalia-voles-bhp-trapping-11,36,65,1,36,1,7,3.611111111,1,0.067130393,0.02080587,0.007534424,0.678461538,9,0.48547419,0.512195122,0.229446846,4.358307896,0.738434692,0.096825397,7.083333333,5,3.942857143,55.81663419,0,2.916666667,1.962141687,8,105,-0.180296201
542,mammalia-voles-bhp-trapping-12,52,96,1,52,1,9,3.692307692,1,0.041177941,0.01085181,0.004208876,0.653103299,11,0.480645905,0.497191011,0.200519756,4.98703978,0.818555304,0.104072398,8.730769231,6,4.822021116,81.68646958,0,3.403846154,3.08226817,9,177,0.01017249
543,mammalia-voles-bhp-trapping-13,55,111,1,55,1,8,4.036363636,1,0.025442538,0.006466452,0.003634299,0.664434705,12,0.470617543,0.535469108,0.17481445,5.720350931,0.821179853,0.073400673,9.836363636,6,5.284848485,90.01416789,0,4.254545455,3.306660964,12,234,0.231747539
544,mammalia-voles-bhp-trapping-14,33,55,1,33,1,10,3.333333333,1,0.067715057,0.022135174,0.008389455,0.596694215,9,0.445186492,0.446153846,0.205287629,4.871214124,0.822009225,0.208333333,7.090909091,5,3.867424242,47.72161678,0,2.636363636,2.759281857,10,87,-0.160209102
545,mammalia-voles-bhp-trapping-15,10,13,1,10,1,4,2.6,1,0.333048558,0.161196003,0.049840734,0.319526627,5,0.432098765,0.428571429,0.320059672,3.124417376,0.514166334,0.155555556,4,3,2.333333333,13.36401507,0,1.2,0.918936583,2,12,-0.260606061
546,mammalia-voles-bhp-trapping-16,29,39,1,29,1,6,2.689655172,1,0.041634615,0.016532336,0.007925893,0.617028271,11,0.490457294,0.387096774,0.273705098,3.653567319,0.763921095,0.118226601,8.75862069,6,4.714285714,39.95815717,0,1.24137931,1.214647874,4,36,-0.137659784
547,mammalia-voles-bhp-trapping-17,17,22,1,17,1,6,2.588235294,1,0.213013919,0.101323279,0.022822837,0.439049587,6,0.359635417,0.3125,0.304584647,3.283159572,0.701474075,0.213235294,4.647058824,3,2.860294118,23.73657961,0,0.882352941,0.696630546,3,15,-0.064516129
548,mammalia-voles-bhp-trapping-18,19,25,1,19,1,6,2.631578947,1,0.098006169,0.038448256,0.01685939,0.4952,7,0.505083515,0.381818182,0.300343294,3.32952331,0.779814787,0.187134503,5.736842105,4,3.421052632,26.6031572,0,1.105263158,0.994134847,4,21,-0.111111111
549,mammalia-voles-bhp-trapping-19,7,8,1,7,1,3,2.285714286,1,0.340320958,0.169712128,0.08438724,0.3671875,4,0.455555556,0.5,0.403820697,2.476346575,0.395232964,0.119047619,3.285714286,2,2.047619048,9.341814968,0,0.857142857,0.377964473,1,6,-0.333333333
550,mammalia-voles-bhp-trapping-20,24,40,1,24,1,6,3.333333333,1,0.102377041,0.033111909,0.013644374,0.5934375,6,0.428252277,0.475,0.24147075,4.141288341,0.692106079,0.115942029,5.125,3,3.304347826,36.00474384,0,2.375,1.555145736,5,57,-0.25
551,mammalia-voles-bhp-trapping-21,44,80,1,44,1,9,3.636363636,1,0.031140075,0.009545902,0.004893045,0.632890625,11,0.481367019,0.563758389,0.163441982,6.11837905,0.839096761,0.124735729,8.863636364,6,4.963002114,66.87959496,0,3.818181818,4.555970921,17,168,0.346611262
552,mammalia-voles-bhp-trapping-22,105,230,1,105,1,11,4.380952381,1,0.007171106,0.001850946,0.001094069,0.76973535,26,0.432597758,0.555776892,0.165499419,6.042317269,0.87102889,0.063644689,20.06666667,13,9.265201465,174.6614906,0,5.314285714,4.394739613,18,558,0.155406671
553,mammalia-voles-bhp-trapping-23,59,120,1,59,1,10,4.06779661,1,0.027215909,0.007322814,0.003182186,0.71125,14,0.446586144,0.551020408,0.167634391,5.965363031,0.848038051,0.102279369,10.96610169,7,5.665692577,95.93701627,0,4.576271186,3.974936086,15,270,0.108728943
554,mammalia-voles-bhp-trapping-24,118,283,1,118,1,12,4.796610169,1,0.009437979,0.001978415,0.001034139,0.774120041,23,0.442919183,0.603025937,0.136155494,7.344543866,0.935669656,0.061567434,17.56779661,12,8.5525134,204.5784514,0,7.093220339,6.052459115,27,837,0.094660423
555,mammalia-voles-bhp-trapping-25,38,77,1,38,1,9,4.052631579,1,0.073092353,0.025244934,0.007371344,0.583234947,9,0.334144956,0.568047337,0.154826581,6.458839258,0.781281461,0.13371266,7.394736842,5,3.881934566,61.60110137,0,5.052631579,5.501583892,20,192,0.374313107
556,mammalia-voles-bhp-trapping-26,24,43,1,24,1,7,3.583333333,1,0.242919985,0.084085688,0.015995335,0.53190914,5,0.315356099,0.452054795,0.224525309,4.45384089,0.630258353,0.148550725,4.333333333,3,2.793478261,37.15003687,0,2.75,2.005427418,6,66,-0.162799196
557,mammalia-voles-bhp-trapping-27,53,105,1,53,1,14,3.962264151,1,0.057450653,0.014237416,0.004707749,0.68829932,8,0.48959421,0.512195122,0.188459751,5.30617277,0.788559159,0.193033382,6.660377358,4,4.213352685,85.4784044,0,4.358490566,3.568528783,16,231,-0.17310436
558,mammalia-voles-bhp-trapping-28,27,46,1,27,1,6,3.407407407,1,0.064332639,0.023097035,0.009509189,0.603733459,9,0.40591716,0.591549296,0.209401507,4.775514826,0.782744833,0.0997151,7.555555556,5,4.227920228,40.65590457,0,3.111111111,2.693772495,9,84,0.167130919
559,mammalia-voles-bhp-trapping-29,11,17,1,11,1,6,3.090909091,1,0.489062992,0.196629616,0.050412667,0.330449827,4,0.443333333,0.510638298,0.26465829,3.778457118,0.575741657,0.290909091,3.272727273,2,2.072727273,16.36960524,0,2.181818182,1.60113596,5,24,-0.052380952
560,mammalia-voles-bhp-trapping-30,14,18,1,14,1,5,2.571428571,1,0.13274724,0.056984912,0.025803292,0.526234568,7,0.445759369,0.416666667,0.332386202,3.008548473,0.525727942,0.186813187,5.571428571,4,3.10989011,19.15258214,0,1.071428571,0.615727926,2,15,-0.285714286
561,mammalia-voles-bhp-trapping-31,25,33,1,25,1,5,2.64,1,0.037474382,0.016726229,0.008704508,0.59825528,13,0.355072464,0.4,0.260890911,3.833019694,0.80166512,0.098333333,10.32,7,5.076666667,34.81171296,0,1.2,1.5,5,30,0.157657658
562,mammalia-voles-bhp-trapping-32,8,13,1,8,2,4,3.25,2,0.707598415,0.239740549,0.08490676,0.343195266,3,0.22675737,0.580645161,0.294600685,3.394425238,0.336408501,0.107142857,2.625,2,1.714285714,12.05052822,1,2.25,0.88640526,3,18,-0.181818182
563,mammalia-voles-bhp-trapping-33,2,1,1,2,1,1,1,1,2,2,1,0,1,NaN,NaN,1,1,NaN,0,1,1,1,2,0,0,0,0,0,NaN
564,mammalia-voles-bhp-trapping-34,8,11,1,8,1,5,2.75,1,0.627718677,0.343039121,0.08502886,0.115702479,3,0.455782313,0.535714286,0.294933174,3.390598579,0.509638217,0.321428571,2.5,2,1.75,10.86235003,0,1.875,1.552647509,4,15,-0.452
565,mammalia-voles-bhp-trapping-35,9,12,1,9,1,5,2.666666667,1,0.458618735,0.21418909,0.06749038,0.319444444,3,0.575892857,0.5,0.299764952,3.335947023,0.588150784,0.291666667,2.666666667,2,1.916666667,11.2412147,0,1.666666667,1.58113883,4,15,-0.625
566,mammalia-voles-bhp-trapping-36,18,29,1,18,1,6,3.222222222,1,0.176703184,0.05336899,0.020278168,0.483353151,7,0.234861592,0.558139535,0.243295958,4.110220352,0.745300419,0.163398693,5.333333333,4,2.980392157,26.18256034,0,2.666666667,2.589571847,6,48,-0.200636943
567,mammalia-voles-bhp-trapping-37,7,8,1,7,1,4,2.285714286,1,0.422110508,0.292893219,0.091823851,0.1796875,4,0.45,0.4,0.356225545,2.807210247,0.53931375,0.285714286,3.142857143,2,1.904761905,8.454530462,0,0.857142857,0.899735411,2,6,-0.379310345
568,mammalia-voles-bhp-trapping-38,2,1,1,2,1,1,1,1,2,2,1,0,1,NaN,NaN,1,1,NaN,0,1,1,1,2,0,0,0,0,0,NaN
569,mammalia-voles-bhp-trapping-39,4,6,1,4,3,3,3,3,4,1.333333333,0.333333333,0,1,0,1,0.333333333,3,4.44E-16,0,1,1,1,6,3,3,0,3,12,NaN
570,mammalia-voles-bhp-trapping-40,2,1,1,2,1,1,1,1,2,2,1,0,1,NaN,NaN,1,1,NaN,0,1,1,1,2,0,0,0,0,0,NaN
571,mammalia-voles-bhp-trapping-41,2,1,1,2,1,1,1,1,2,2,1,0,1,NaN,NaN,1,1,NaN,0,1,1,1,2,0,0,0,0,0,NaN
572,mammalia-voles-bhp-trapping-42,3,2,1,3,1,2,1.333333333,1,1,1,0.388888889,0,2,1,0,0.707106781,1.414213562,0.585786438,0.333333333,1.666666667,1,1.333333333,2.828427125,0,0,0,0,0,-1
573,mammalia-voles-bhp-trapping-44,5,5,1,5,1,3,2,1,0.697224362,0.565741454,0.163333333,0,3,0.375,0.428571429,0.434258546,2.302775638,0.420988605,0.25,2.4,2,1.6,5.841619253,0,0.6,0.547722558,1,3,-0.5625
574,mammalia-voles-bhp-trapping-45,11,31,1,11,1,8,5.636363636,1,0.335920113,0.178658573,0.062340601,0.116024974,3,0.428888889,0.943820225,0.142473107,7.018868481,0.326535164,0.236363636,2.818181818,2,1.690909091,17.19970704,0,15.27272727,9.809086696,21,168,0.677083333
575,mammalia-voles-bhp-trapping-46,65,128,1,65,1,9,3.938461538,1,0.052406172,0.015829151,0.003318,0.643798828,11,0.357873341,0.46875,0.175057053,5.712423372,0.780338608,0.079086538,8.723076923,6,4.952403846,104.4302751,0,3.692307692,3.04098605,12,240,0.078947368
576,mammalia-voles-bhp-trapping-47,52,94,1,52,1,11,3.615384615,1,0.061536486,0.017819832,0.004818607,0.604515618,8,0.450829534,0.455284553,0.175911767,5.684668031,0.831558141,0.14479638,6.538461538,4,4.249622926,78.52430691,0,3.230769231,3.153680605,13,168,-0.000885804
577,mammalia-voles-bhp-trapping-48,86,182,1,86,1,15,4.23255814,1,0.023226047,0.006116872,0.002456685,0.660880328,11,0.502596803,0.466811752,0.145612096,6.867561311,0.851840613,0.126675787,8.872093023,6,4.943365253,138.227827,0,4.988372093,5.514673871,24,429,0.042358742
578,mammalia-voles-bhp-trapping-49,44,87,1,44,1,9,3.954545455,1,0.049957611,0.011749784,0.00555052,0.655436649,9,0.483633367,0.582857143,0.152971494,6.537165664,0.85328133,0.117336152,7.25,5,4.335095137,69.66832984,0,4.636363636,5.815340215,20,204,0.390791854
579,mammalia-voles-bhp-trapping-50,26,36,1,26,1,5,2.769230769,1,0.051211285,0.020470842,0.009564175,0.59529321,11,0.429466667,0.37037037,0.284419414,3.515934396,0.735228785,0.089230769,8.538461538,6,4.369230769,36.5719001,0,1.153846154,0.784464541,3,30,-0.099415205
580,mammalia-voles-bhp-trapping-51,13,18,1,13,2,5,2.769230769,1,0.128049347,0.051246357,0.028692538,0.479938272,7,0.391414141,0.405405405,0.312541207,3.199578091,0.659394443,0.185897436,5.538461538,4,3.025641026,18.58703943,0,1.153846154,0.688737232,2,15,-0.170278638
581,mammalia-voles-bhp-trapping-52,8,10,1,8,2,4,2.5,1,0.296682402,0.130304549,0.06891903,0.355,4,0.43537415,0.529411765,0.371644459,2.690743736,0.518342696,0.214285714,3.375,2,2.142857143,11.4703466,1,1.125,0.353553391,2,9,-0.31147541
582,mammalia-voles-bhp-trapping-53,7,8,1,7,1,4,2.285714286,1,0.467911114,0.292893219,0.091450216,0.21875,4,0.488888889,0.428571429,0.372364044,2.685543933,0.557570757,0.285714286,3.142857143,2,1.904761905,8.869322961,0,0.857142857,0.690065559,2,6,-0.333333333
583,mammalia-voles-bhp-trapping-54,9,10,1,9,1,5,2.222222222,1,0.339601707,0.209806937,0.061133089,0.305,4,0.5,0.3,0.351872574,2.841937892,0.637358814,0.347222222,3.333333333,2,2.138888889,11.04331995,0,0.666666667,0.707106781,2,6,-0.409090909
584,mammalia-voles-bhp-trapping-55,51,105,1,51,1,9,4.117647059,1,0.020529804,0.004487207,0.003655207,0.670113379,12,0.435379592,0.588785047,0.150675628,6.636773379,0.855863939,0.097647059,10.03921569,6,5.618039216,82.67226003,0,4.941176471,5.460446006,20,252,0.355361229
585,mammalia-voles-bhp-trapping-56,29,59,1,29,1,10,4.068965517,1,0.084866026,0.028611815,0.010363419,0.505745475,9,0.348812673,0.647727273,0.147369614,6.78565937,0.758462925,0.21182266,6.793103448,5,3.633004926,45.67724002,0,5.896551724,7.65013925,22,171,0.491355608
586,mammalia-voles-bhp-trapping-57,18,30,1,18,1,6,3.333333333,1,0.109643563,0.034059484,0.0194309,0.501666667,7,0.419550173,0.566666667,0.234121369,4.271288871,0.746373284,0.156862745,5.611111111,4,3.130718954,27.27294252,0,2.833333333,2.255711705,8,51,-0.070175439
587,mammalia-voles-bhp-trapping-58,36,57,1,36,1,7,3.166666667,1,0.124617167,0.038359509,0.00722207,0.620806402,8,0.261118848,0.37254902,0.264397725,3.782180808,0.818149554,0.10952381,6.694444444,5,4.033333333,53.98937782,0,1.583333333,1.130739328,5,57,-0.24671916
588,mammalia-voles-bhp-trapping-59,47,80,1,47,1,10,3.404255319,1,0.027293886,0.007927719,0.004630914,0.6646875,10,0.49031716,0.464788732,0.194738009,5.135104355,0.86297567,0.143385754,8.276595745,5,4.839962997,70.55558518,0,2.808510638,2.93137672,11,132,-0.043956044
589,mammalia-voles-bhp-trapping-60,51,96,1,51,1,7,3.764705882,1,0.021782419,0.00650838,0.003349369,0.714735243,17,0.42864898,0.553846154,0.210462096,4.751449401,0.792357413,0.064705882,12.92156863,9,6.284705882,81.24496256,0,3.529411765,2.70076242,10,180,0.045997934
